"Previous memory If placed in a non-threatening situation, there is a chance he will not act that turn, being wrapped up in his own reverie of the past",Limitation
Previous Owner +1CS,Limitation
"Quantum Bands Marvel Boy’s powers are derived from his special wristbands, which absorb solar radiation and transform it into powers and enhanced abilities for the wearer. If Grayson loses these bands, all of his abilities drop to Ty rank. He has the following power stunts:",Limitation
"Ruby Quartz Visor Am material, Can't control blasts when he opens his eyes if damaged or taken off",Limitation
Silver Silver weapons can inflict normal damage on Frost,Limitation
"Sunglasses Ty material, They have been modified to feed two siphoning cables into his pistols, channeling and magnifying his photokinetic power through them. It does cause a serious eyestrain. Nur must make a Yellow Endurance FEAT vs. unable to focus his eyesight",Limitation
Sunlight causes Fe damage each turn in the sun,Limitation
"Vulnerable to Argonite Argonite, a rare lead isotope negates his powers. It does Ex damage each round it is 20 feet of him.",Limitation
"Vulnerable to Fire Being dehydrated, the Living Mummy suffers +1cs to all Heat and Flame attacks.",Limitation
Vulnerable to Heat and Energy Double damage from heat and energy attacks and he can be absorbed by sponges (1-4 points of damage per round).,Limitation
Vulnerable to Heat and Energy Attacks double damage from heat and energy attacks and he can be absorbed by sponges (1-4 points of damage per round).,Limitation
"Vulnerable to Physical Attacks Prism's crystaline form is extremely susceptible to Physical damage, so all Physical damage is doubled (if Prism reaches 0 Health through Physical damage and fails an Endurance FEAT, he shatters.)",Limitation
"Vulnerable to Psychic Attacks Unlike most Sentinels, 0101 is self-aware and possesses a consciousness, making it vulnerable to psychic attacks.",Limitation
"Vulnerable to Pure Iron Pure iron weapons do double their normal damage when used against Morgan, even if she is in astral form. If she attempts spells while touching iron, or if large amounts are in the same area, she receives -2cs on the FEAT rolls.",Limitation
Vulnerable to Vibranium Klaw cannot touch Vibranium or else he is rendered inert.,Limitation
Vulnerable to Water Water-based powers of Mn rank or water-based lifeforms absorb the Sandman into a mindless sludge.,Limitation
Vulnerable to Winds In Intensity winds tear his body into helpless particles.,Limitation
"Weak Points Shifting his mass puts intense strain on Bruiser's bones and any opponent with Weakness Detection or similar powers, including Daredevil's enhanced senses and radar can focus on and strike the point of maximum stress, potentially breaking his bones. If the hero can detect the right place to strike and make a Yellow Fighting FEAT, Bruiser would need to make an Endurance FEAT against the hero's damage rank +3cs or his bone is shattered and he is incapacitated with pain.",Limitation
Weakness ,Limitation
"Weakness Gas Affects all FASE stats by —1CS for 1-10 turns (health is not affected). An End. FEAT is required to resist, with the same modifiers as the knockout gas.",Limitation
Weaknesses ,Limitation
"Wheelchair Ty material, Gabe can move up to 1 area per round",Limitation
"Wood A wooden stake of blade produces an automatic ""Kill"" against Frost on a red result",Limitation
Wooden Stake Through the heart will paralyze until removed,Limitation
Worthiness Only a pure and noble person can pick up Mjolnir. (Ex strength and 1000 karma),Limitation
"Zero Room Jack of Hearts is unable to fully control the nuclear energies of his body and cannot safely remain within a planetary atmosphere without periodic isolation in the Zero Room, located below the Avengers' Mansion. Jack must make a Psyche FEAT or Flight and chemical blast are +1cs until at Sh-X which result in him exploding.",Limitation
"Molecular Poison All Hand Ninjas wear special nightsuits that are are treated with a molecular poison. If a Genin is rendered unconcious or otherwise defeated, the posion is activated and the Genin disolve in a single turn. Hand Ninjas who retreat do not dissolve, though their higher ranking ninjas may have them executed for a failure.",Limitation:Dissolve
Magic Detection Gd,Magic Detection
Mystic Background +1CS,Magic Detection
"Mystic Pouch When in need, Shaman simply reaches into the pouch for the appropriate charm or component he needs. He must make a successful Psyche FEAT. roll for it to come to his hand. This check may be made every round until the item appears. It is his gateway to other realms and states of being. It somehow keeps them all contained, providing an orderly framework to a universe of tremendous chaos. A character (other than Shaman) reaching into the Medicine Pouch cannot free his arm. Looking into the pouch exposes the mind of the character to the Void, a sanity threatening dimension. A magic wielder reaching into a pouch opening into the Void has access to Dimensional Energy. For gaming purposes, the pouches come in a variety of styles and shapes and purposes, While Shaman’s is tuned to the Nature school of magic, another could just as easily be tuned to another universal school, like the Faerie school, or a dimensional school, like Raggadorr or Hoggoth. All of this should be decided at the creation of the item or generation of the character using it.",Magic Detection
Alchemy Potions Diablo has used some of the following potions:,Magic:Enemy
Alchemical Potions Crucible is a master of the medieval art of alchemy and has mixed several potions that grant him several spell like abilities.Crucible can deliver these potions up to 3 areas away. These include,Magic:Potions
"Power Simulation Un, allows the wielder to produce any spell effect of up to Un rank, effectly making the wielder a quasi-sorcerer supreme. However, Nico can only seem to use spells once period and should really consider being more ambitious with her spells. Whether this is a true limitation of the rod or simply because of Nico's novicehood remains to be seen.",Magic:Synthetic
Detect Magnetic Fields In,Magnetic Detection
"Magclamp In material, Un adhesive to metal.",Magnetic Manipulation
"Magnetic In Adherence, may carry cable or other arrowheads.",Magnetic Manipulation
"Magnetic Control The Iron Monger suit has Amazing strength Magnetic powers. Like Iron Man, his ability to fine tune his power to perform delicate manipulations is undeveloped.",Magnetic Manipulation
Magnetic Force Field Mn ability to attract objects at will.,Magnetic Manipulation
Magnetic Grapple In gauntlets allows for the retrieval of the Truncheon or crescent darts within 1 area,Magnetic Manipulation
Magnetic Manipulation In ability and strength to move and control metals. This is coarse control only.,Magnetic Manipulation
"Magnetic Plates In Strength Field on contact, Allows wall-crawling of metal walls as normal movement.",Magnetic Manipulation
Magnetic Tractor Beam Rm,Magnetic Manipulation
"Magnetism Am, 5 areas",Magnetic Manipulation
Polarization Field In ability to hit metallic objects with differing magnetic polarities,Magnetic Manipulation
"Advanced Targeting Computer Provides +1cs to hit on all distance weapons. The computer and forward looking sensors on the missiles allow for independent, simultaneous targeting of both the shoulder mini-gun and missiles with In accuracy. As such, the",Marksmanship
"Targeting Array While wearing the Ultra Dynamo armor, pilots gain the equivalent of the Marksmanship Talent for the purposes of firing the suit’s heavy artillery. While using the array, pilots gain a +1cs to hit with any distance weapon that requires line of sight to hit and does not suffer penalties to hit from range.",Marksmanship
Targeting Computer Provides +1cs to hit on all distance weapons and automatically allows up to 3 different targets per turn to be fired upon  with no loss of accuracy.,Marksmanship
Targeting Computers +1cs accuracy with distance weapons.,Marksmanship
Targetting +1cs to Agility when targetting,Marksmanship
Targetting Computer This computer grants +2CS to agility to fire the suit's weapons systems.,Marksmanship
"Cosmic Cube The Cosmic Cube is an item that can control matter and energy, answering to the will of the sentient beings that use them. They require practice to be used properly, but a skillful user can alter all reality to answer to its thoughts, granting anything they desire. It is capable of the following:",Matter Manipulation
Matter Creation Am,Matter Manipulation
"Matter Rearrangement Potion Am, This potion makes temporary molecular transmutations, allowing, for instance, for the transformation of stones to feathers. Diablo controls the activities of this new mass as if using the Matter Rearrangement spell. The effect has a duration of 10 rounds.",Matter Manipulation
"Matter Rearranger Rm Matter Manipulation, but not Transmutation. This ring cannot work on Force Fields.",Matter Manipulation
Matter Transmutation Rm ability to alter matter.,Matter Manipulation
"Non-Organic Manipulation Un, the wielder may manipulate non-organic matter, but cannot transmute elements.",Matter Manipulation:Limitation-NonOrganic
Enhancements Overdrive is able to enhance vehicles by up to +2cs,Mechanical Intuition
Machine Animation Ex ability to control even unpowered devices,Mechanical Intuition
Nanomachines Overdrive uses nanomachines to infect electronics and vehicles to use. This allows him the following abilities:,Mechanical Intuition
Start-Up Able to start or run machines with a simple touch,Mechanical Intuition
"Slave Disc Rm material, victim must make an Am Pscyhe FEAT. vs. mind control. With 20 people under his control, the Controller can lift about 2 tons; with 200, he could lift 20 tons. There is, however, a practical limit to both the number of people he can control at one time (determined by how many slave discs he has manufactured), and how much power the exo-skeleton’s receptors and actuators can transform and use at one time.",Mind Control
"Biological control Am ability to control the motor functions of at least 16 targets simultaneously, Am rank vs. Psyche FEAT roll for target.",Mind Control
"Cancer Helmet When placed on the wearer's head, the Cancer Helmet rewrites the brain of the wearer into Cancer of Vernon Jacob Fury's Zodiac. It provides them with the following:",Mind Control
"Cane Ex material, Am hallucinogenic gas. Target must make a Red Psyche FEAT to overcome the illusions",Mind Control
"Eternal Brain Mine Am material, Am mind blast, Victim loses control of powers. Must make an Mn Psy FEAT vs. Loss of Karma",Mind Control
Hallucinogenic Rm,Mind Control
"Hypno-Gun Am strength Mind Control, allegedly on a planetary scale.",Mind Control
Hypno-lens Am mesmerism and hypnosis,Mind Control
Hypnosis Rm,Mind Control
Hypnotic Cigar The smoke from his cigar has Am hypnotic abilities. It has a range of 1 area,Mind Control
Mental Control Am mental and physical control of subordinates,Mind Control
"Mental Control Pellet Rm, A pellet that gives Diablo control over a character as if using the Mental Control spell.",Mind Control
Mental Transferral Mn,Mind Control
"Mento Intensifier Rm Mind Control, 1 area",Mind Control
Mind Control Mn,Mind Control
"Mind Control Devices Rm control, 5 areas",Mind Control
Mind Wipe Rm ability to erase a target's short-term memories,Mind Control
Nanites Mn Mind Control when placed on forehead. Must make a Mn Psyche FEAT vs. mind control. Can be burned out of system or by electromagnetic pulse.,Mind Control
Ultra-Diode Ray-Gun Allows him to use Mind Control at Rm ability with a 5 area range,Mind Control
Mutant Analyzer and Detector Am ability to identify mutant and non-mutant power signatures and effectivly identifying the target at a 10 area Range.,Mutant Detection
Manipulate Non-Ferrous Objects Gd,Non-Magnetic Manipulation
Genetics Laboratory The lab features power dampeners and scanners that enable him to hold superhumans harmlessly captive while he analyzes them.,Nullifying Power
"Mutant Cure Ord has used a needle full of the ""mutant cure"", which injects a victim with a chemical that nullifies a mutant's powers. It is unknown whether this is permanent or can be reversed.",Nullifying Power
"Poison Am intensity, End. FEAT or be at -3CS and lose control over powers.",Nullifying Power
Power Dampener In,Nullifying Power
S.P.I.N. It can remove the powers of a specific superhuman with Mn intensity. Powers remain suppressed for a random period of for 1–10 days or until an Endurance FEAT roll or Psyche FEAT roll is successfully made to resist. One roll per day can be made. The nanobots are delivered by an Adamantium steel injector capable of penetrating up to Un body armor and material. A Fighting FEAT roll is required to hit.,Nullifying Power
"S.P.I.N. Darts Once the victim is shot, they will automatically lose their powers with Un ability. S.P.I.N. technology is specifically attuned to a person's genetic code; if a different person is shot, then they will not lose their powers.",Nullifying Power
"Healing Factor Nullification If someone with regenerative abilities cut by the Muramasa Blade, the abilities will not work until a few days later",Nullifying Power:Regeneration
Doubt Victims can't do anything at all,Paralysis
Mist-Sticks Her Mist-Sticks released an In Electric charge which could cause temporary motor paralysis on contact.,Paralysis
Nano-Tracer Control Am ability to paralyze an opponent that has nano-tracers,Paralysis
"Neuro-Neutralizer Disrupts the brain waves of living opponents, paralyzing them with Mn ability for 1-10 turns at a range of 5 areas. A successful End. FEAT roll against the intensity of neuro-neutralizer negates the effect. The neuro-neutralizer ignores body armor, but not force fields.",Paralysis
Paralyzation (Others) Freeze time around foes,Paralysis
"Stardust In paralysis, 1 area",Paralysis
"Stasis Tubes Regent's captured victims were placed in liquid-filled, life-support tubes in the lowest levels of the Cellar. The liquid allowed them to breathe but kept them unconscious. Overcoming the anesthetic effects of the tubes required 3 successful, consecutive Psyche FEAT rolls and 3 successful, consecutive Endurance FEAT rolls, each against Am rank. The glass of the tubes have Ex material. When a stasis tube is broken or disconnected from the system, the superpowers of that victim are no longer available to Regent. Regent is aware when powers are no longer available to him, even when he is not using those specific powers at the time",Paralysis
Ghost Mode In ability to become untouchable and can pass through any known substance.,Phasing
"Ghost Tech Using multi-dimensional bridge teleportation, the Iron Man 2.0 Armor is able to phase through objects with Am ability. Ghost Tech cannot be used at the same time as Chameleon Mode.",Phasing
Phasing Am,Phasing
"Intangibility Mn protection vs. all attacks except light-based attacks, which she has Gd protection. Ecstacy must make a Green FEAT every time she tries to make use of her intangibility.",Phasing:Limitation-Light
Plant Control Ray Rm,Plant Control
"Constituent-Matter Manipulation Rm ability to manipulate his matter to enlarge or stretch his body in order to augment his attacks. For example, he enlarged his fist to creating more of an impact. He can morph sections of his body, such as his hands or feet, into spikes, blades, axes or a shield.",Plasticity
Plasticity Rm,Plasticity
"Gauntlet Rm material, Located on his left arm, this gauntlet allows him to deliver his neurotixn without being infect. It delivers the following:",Poison
"Poison Tip Mn toxin, victim must make a Red End. FEAT. vs. kill result. Must get the antidote in 1-20 rounds",Poison
"Snakes To make up for her lack of physical prowess, Mamba adorns her garb with four poisonous snakes, each with the following stats",Poison
Spiked Costume The spikes on Killmonger's costume can inject an In poison. The target must make a Red Endurance FEAT,Poison
"Anti-Mutant Devices In intensity and effect. These were developed by the Right to counter act specific mutant powers (ex. Fire for Iceman, Tentacles for Beast). Specific anti-mutant device must be installed in specific suits of armor in advance",Power Abosrption
"Power Adaptation When Regent captures a super-powered target, he can place them in a hi-tech stasis-tube in the prison known as the Cellar. As long as the victim is kept linked to his technology, their powers can be accessed by his suit. He can use the powers of up to 4 people at one time, up to a maximum of Un rank (Sh-Y rank for Travel/Movement or Sense/Detection powers). Regent can have powers transmitted to him many miles away from the Cellar, but his maximum range is unknown.",Power Absorption
"Power Transferal The cerebral energies drained by the slave discs occasionally confer upon the Controller powers other than physical strength. If the person he places a slave disc upon has an above average psionic potential, the Controller is granted their psionic abilities as well as their physical strength. In this way, the Controller has temporarily possessed the power of levitation and psychokinesis, which faded as he was defeated and his subject’s slave discs were removed.",Power Absorption
Variable Powers The Warwear forms weapons and powers at Jim's will. As such he can demonstrate any power with a maximum rank of Un.,Power Absorption
"Power Enhancement By tapping the power of this Gem, The Hood may increase any power rank (or his Strength) to Sh-Y, or the current rank +1cs (whichever is higher). This enhancement lasts as long as he wills it",Power Boost:ShY;Ability Boost:SShY
Cosmic Energy Manipulation Mn ability to manipulate cosmic energy,Power Cosmic
"Cosmic Ring Un ability to alter reality within a radius of roughly 15 feet (4.6m) around him him, giving him a 30-foot sphere of reality he can alter. He has performed the following:",Power Cosmic
Odinforce Conduit Thrudstock serves as a conduit through which Odin could channel his power.,Power Cosmic
"Cosmi-Rod Un material, can manipulate cosmic energy at Mn rank. Ronan can inflict Un damage with it when using it as a rod. He has develloped the following power stunts",Power Cosmic;Energy
"Precognition Sh-X, As punishment for the murder of their child Vincent, Elalyth cursed Adam with an additional enchantment. Adam is tormented by precognitive images of his children's deaths. These images come unbiddened to his mind, without time-frame or reference and are the only thing in existence that can still cause him pain or discomfort that stuns him for 1-10 rounds.",Precognition
Psi-Screen Mn protection vs. Mental proves and attacks,Psi-Screen
Radiation Daemos and the Inheritors are extremely sensitive to radiation. Radiation is +2cs to Daemos,Radiation Detection
"Radiation Detectors Am, 20 miles",Radiation Detection
"Reality Manipulation The Cosmic Cube provides its wielder with the ability to restructure a section of its surroundings into whatever shape and nature they desire. This power is limited to twice the wielder’s Psyche score, up to CL1000. The Cosmic Cube’s Reality Manipulation initially affects a single area but the zone of effect increases by 1 area per turn. The maximum area of effect is up to a solar system. The effect lasts for two years. In truth, the restructured area is actually a pocket dimension that overlaps the real, unaffected area.",Reality Manipulation
Data Mode Absorb high amounts of information at In speed,Recall
Data Storage CL1000 data and consciousness storage.,Recall
"Pride's Book Gd material, contains everything and anything on the Pride.",Recall
"Reason Un, usually offers Nova advice, insights, recommendations and instructions.",Recall
Tape Recorder 2.5 hours,Recall
Total Recall Un,Recall
"Virtual Cortex Bouncing Betty has a cybernetic ""virtual cortex"" installed in her mind. Lobe is able to download battle data on his opponents, notably the X-Men, to provide a temporary +2cs to Fighting and Agility against them (no Health change). If an opponent is present Lobe is unfamiliar with or hasn't had the chance to observe and study, they gain no bonus against him. If Lobe's base computer is shut off or destroyed, the team lose these advantages.",Recall
Reshape Force Field The force field can be used to redirect force offensivly providing it's wearer with an In Force Bolt.,Reflection
Healing Rm ability to perform “psychic surgery” on himself and heal damage.,Regeneration
Healing Factor Serum Ty,Regeneration
"Regeneration Ex, 20 Health points every 10 turns (10 minutes/100 Rounds) with a maximum of 120 points per hour. He gains +40 additional base Health points and any Kill result from an attack inflicting In damage or less is treated only as a possible Stun.",Regeneration
"Regeneration/Self-Repair Am, can heal both wearer and repair armor regaining 10 Health points per round until fully healed.",Regeneration
"Self-Repair/Self-Revival Un, regains 30 health points (only damage taken by the armor can be repaired and not damage taken by the wearer) per round until fully healed.",Regeneration:30
Self-Repair Hodge's cybernetic body restores 40 points of Health to his cybernetic body every minute.,Regeneration:40
"Resistance to Corrosives, Toxins, and Disease Rm",Resist:Acid;Resist:Poison;Resist:Disease
"Age Suppression While in the Pendragon armor, Albion's age is returned to his peak levels that he had during the First World War; Otherwise, his stats would be that of a middle aged man. (all Ty rank) as even out of the armor, his age has been greatly slowed.",Resist:Aging
Resistance to Cold Ex,Resist:Cold
"Spider-Sense Clouding Knocks out Spider-Man's Spider-Sense at Pr rank for 24 hours. (The gas can be used on it's own, and can also be used in a regular pumpkin bomb. The gas knocking out other people's danger sense is up to the individual judge who can make their own ruling.)",Resist:Combat Sense
Spider-Sense Immunity Spider-Man is -2cs for dodging and evading against Agony,Resist:Combat Sense
Spider-Sense immunity Can block Spider-Man's Spider-Sense,Resist:Combat Sense
"Spider-Sense Negator Un intensity chemical negates Spider-Man’s Spider-Sense for 25-36 hours. At the referee's option, it may or may not affect others with similar abilities.",Resist:Combat Sense
"Resist Death Potion In, This potion, when drunk, allows a dying person to resist death for a short time. The effect is the same as the Universal spell ""Vapors-Resist Death"".",Resist:Death
"Immune to Disease, Toxins and Radiation CL1000",Resist:Disease;Resist:Poison;Resist:Radiation
Immune to Electrical Attacks The suit is capable of repelling Electro and turn him back to his human state from electric one with Am ability.,Resist:Electrical
Resistance to Electricity In protection from all electricity bases attacks.,Resist:Electrical
Energy Resistance Am,Resist:Energy
"Energy Sheath Rm protection vs. all Energy attacks, except Magic",Resist:Energy
Aerated Polymer Create fall cushions that absorb up to In damage,Resist:Falling
Air Bag 1 time cushioning of impact if Slammed more than 5 Areas (or that Speed equivalent). Internal inertial sensors guage this and automatically deploy it. Unit can also be manually deployed to be used for catching or stopping someone/something else. Un protection vs. Physical,Resist:Falling
"Balance His sense of balance helps him fall up to 3 stories (30 feet) without receiving damage, provided he lands on his feet (Agility FEAT).",Resist:Falling
"Expanding Web-Foam Found in Cartridge Eight, Create fall cushions that absorb up to In damage",Resist:Falling
"Boots The Panther's boots have special Vibranium soles that absorb sound and impact, enabling him to leap off buildings up to 8 stories tall and land without injury. He can also literally run up the sides of buildings, however cannot be used to remain stationary.",Resist:Falling;Wall-Crawling
"Fire Extinguisher In fire-defeating foam, 1 area",Resist:Fire
"Fire Retardant Ex, 1 area",Resist:Fire
"Fire Suppressant Am intensity, 1 area range, area effect",Resist:Fire
"Resistance to Toxins Lang’s helmet has a retractable plexiglass facemask which, when sealed, provides Ex protection vs. Gases.",Resist:Gas
Resistance Mn ability to counter adhesives.,Resist:Grappling
Resistance to Heat Un,Resist:Fire
Insulated Gd protection vs. Heat and Cold,Resist:Fire;Resist:Cold
Invulnerability to Heat and Cold Un,Resist:Fire;Resist:Cold
Resistance to Heat and Cold Am,Resist:Fire;Resist:Cold
Self-Regulation In protection vs. Heat and Cold,Resist:Fire;Resist:Cold
"Invulnerability The wielder does not age, and is invulnerable to Disease, Radiation, Heat and Cold.",Resist:Fire;Resist:Cold;Resist:Aging;Resist:Disease;Resist:Radiation
"Invulnerablities Am to physical, heat, cold, radiation, toxins, aging & disease. Ty vs. energy",Resist:Fire;Resist:Cold;Resist:Aging;Resist:Disease;Resist:Radiation;Resist:Poison
"Resistance to Heat, Cold, Fire, Radiation and airborn Toxins Mn",Resist:Fire;Resist:Cold;Resist:Radiation;Resist:Poison
"Aviator Shades Ty material, Gd protection vs. Blinding",Resist:Light
"Blind Blindfold has no eyes and is unaffected by light-based attacks, illusions, and hypnosis.",Resist:Light
"Blindness Milla is blind and is unaffected by light-based attacks, illusions, and hypnosis.",Resist:Light
"Goggles Gd material, Gd protection vs. Blinding",Resist:Light
Hood Protection from Blinding attacks,Resist:Light
Lenses Ex protection vs. Blinding,Resist:Light
Polarized Lenses In protection vs. Blinding attacks,Resist:Light
"Protected Vision While wearing the goggles, Chance is immune to most sight-based attacks unless such attacks can be controlled by television.",Resist:Light
Protection from Sunlight Rm,Resist:Light
Magical Protection Mn protection vs. Eldritch Magic,Resist:Magic
Anti-Psionic Helmet This device enables him to employ the following powers:,Resist:Mental
Cybernetic Controls Gd protection vs. Psychic attacks,Resist:Mental
Helmet Am protection vs. Psionic attacks,Resist:Mental
Psionic Scrambler Mn resistance vs. psionics,Resist:Mental
Resistance to Mind Control In protection vs. Mind Control,Resist:Mental
Resistance to Psionic attacks Ex,Resist:Mental
Telepathic Inhibitors Rm protection vs. Mind Control,Resist:Mental
"Inertial Dampeners Reduces damage taken by physical attacks by -1cs before damage is applied to the body armor. For example, a Sh-Y attack would be reduced to Sh-X and then inflict 75 points of damage through the Mn body armor.",Resist:Physical-1
"Inertial Dampeners (Invulnerability) Reduces damage taken by physical attacks by -1cs before damage is applied to the body armor. For example, a Sh-Y attack would be reduced to Sh-X and then inflict 50 points of damage through the Un body armor.",Resist:Physical-1
Air Filter Ex protection vs. airborne toxins and bacteria,Resist:Poison
Carbon Filter The mask provides In protection vs. Airborne Toxins,Resist:Poison
Immune to Toxins Am,Resist:Poison
Air Scrubbing Micro-Mesh Am protection vs. Gas and Toxins,Resist:Poison;Resist:Gas
"Cleansing Am ability to ""cleanse"" human bodies from foreign influences and mutations, like Mac Gargan's symbiote cells and Spider-Man's irradiated blood.",Resist:Poison;Resist:Mutation
Radiation Shielding Am protection vs. Radiation,Resist:Radiation
Head Protection Ex protection vs. Stuns and Slam,Resist:Slam;Resist:Stun
Protection vs. Stuns and Slams Gd,Resist:Slam;Resist:Stun
Resistance to Stuns and Slams Ex,Resist:Slam;Resist:Stun
"Battle Helm CL1000 material, Am protection vs. Stuns and Slams",Resist:SlamAm;Resit:StunAm
Carbonadium Plating The Superior Octopus has Carbonadium plating over his neck and skull. It provides In protection vs. Stuns and Slam,Resist:SlamIn;Resit:StunIn
Protection vs. Sonics Rm,Resist:Sonics
"Sonic Baffling Mode When Scarlet Spider's Stealth Suit glows red, he gains Un resistance to Sonics; however, he cannot hear anything in this mode, including any communication devices.",Resist:Sonics
Sonic Buffers Am protection vs. Sonics,Resist:Sonics
White Noise Generator Rm protection vs. Sonics,Resist:Sonics
Shock Plates Resists stuns as if he had Am Endurance. Able to fall and take no damage from heights of up to 45 feet provided he lands on his feet.,Resist:Stun;Resist:Fall
Repel Vampires Am,Resist:Undead
"Blood Should a vampire drink her blood, they suffer an instant kill result",Resist:Vampire
Protection from the Weather Am,Resist:Weather
Smart Probes Six semi-autonomous flying drones could be launched from storage compartments found on the back of the model. They had possessed the following capabilities:,Robos
Doomsday Robot The Doomsday Robot gives Kerwin Korman the following power stunts:,Robot
"Ma He also has a floating servo-tech, allegedly salvaged from a brown bag gig in Latveria, which he programmed with his mother's personality. It floats around near him, often out of sight, and seems able to operate on its own.",Robot
"Robot Warriors During his time in Egypt, Rama-Tut created robotic soldiers to do his bidding:",Robot
"Tiara Ex material, Am ability to control her drones.",Robots
"Waldoes Ex material, Locates on the back of the costume are three waldoes. These give Spider-Man the following power stunts:",Robots
"Blood Bombs Covers an entire area,  Vampire Blood has a high level of toxicity. Should Vampiric blood come into direct contact with a living being, it will inflict Fe Corrosive for 1 round. If it enters the blood stream of a non-vampire Fe damage for 1-10 rounds. In greater quantities the blood could also have an effect of turning the target into a vampire (Endurance FEAT to avoid). If the Endurance FEAT failed, follow your normal rules for possible vampiric conversion.",Rotting Touch
"Death-Spore Control The animated form of Baron Strucker can release the Death-Spore virus at will, causing Am damage to any target he strikes in melee combat with his bare hands. Strucker need not inflict any damage with the blow, but physical contact between Strucker and his victim is needed to transfer the virus. Unless immune to disease or in possession of an antidote, victims continue to take damage from the virus for 1-10 rounds or until dead. If Strucker is killed, the virus is unleashed, and everyone in the same area as his body must make a Red End FEAT roll or be killed.",Rotting Touch
"""Queen Bee"" Sand Grain Detector Being only one grain of sand in Sandman's body responsible of changing his form and regrouping the others, Spider-Man managed to work on a brain waves detector to find out it and keep its track, being able to send it different patterns to change Marko's form against his will with Mn ability.",Sand Detection
".357 Revolver Ex Shooting, 2 areas",Shooting
".45 caliber Pistols (x2) Ty Shooting, 5 areas",Shooting
"Arm Cannons Un Shooting, 2 areas",Shooting
"Assault Rifle Gd Shooting, 7 areas",Shooting
"Automatic Assault Rifle Gd Shooting, 10 areas",Shooting
"Automatic Rifle Gd material, Ex Shooting, 5 areas, requires two hands to hold, a burst may hit up to 3 adjacent targets on a Yellow FEAT",Shooting
"Blade-Firing Gun Rm Shooting, 4 areas",Shooting
Bolt Gd Shooting,Shooting
"Bolter Gun Un Shooting, 80 areas",Shooting
"Browning BDA9 Ex material, Ex Shooting",Shooting
Burst In Shooting,Shooting
"Colt .45 pistol (x2) Gd Shooting, 3 areas",Shooting
"Colt .45 Revolvers (x2) Ex material, Gd Shooting, 4 areas. Each pistol holds 6 shots. Two-Gun Kid can fire both pistols in a single turn without penalty.",Shooting
"Colt Auto (.45) Ex Shooting, 3 areas",Shooting
"Colt Auto (.45) S.H.I.E.L.D. issue handgun Ex Shooting, 3 areas",Shooting
"Colt Auto (.45) S.H.I.E.L.D. issue Handgun Ex Shooting, 3 areas",Shooting
"Crescent Pistols (x2) Gd Shooting, 3 areas",Shooting
"Crossbow Ex Shooting, 7 areas",Shooting
"Golden Gun Oubliette’s personal weapon is a large caliber, golden revolver. The gun fires bullets made of gold with a range of 2 areas and holds up to 6 shots. In spite of gold being a soft metal, the bullets inflict In Shooting and can penetrate/ignore armor of Rm rank or less.",Shooting
"Gun Ty Shooting, 3 areas",Shooting
"Gun Cane Gd Shooting, 4 areas",Shooting
"Gun Hand After his left hand was removed, S.H.I.E.L.D. equiped Blade with a gun hand that fires up to 5 areas. This lightweight weapon fires the following types of ammo:",Shooting
Guns various guns for up to In damage but he has access to greater damage weapons and all kind of ammo.,Shooting
Hand Cannon This right gauntlet mounted weapon is capable of containing 8 kinds of specialty 3.9mm ammunition. Each cartridge holds sufficient ammunition for 2 rounds of fire. Spare cartridges are carried in the armor's utility belt (upto 8 cartridges can be carried),Shooting
"Hand Gun Ex material, Ex Shooting, 5 areas",Shooting
"Handguns (x2) Ty Shooting, 3 areas",Shooting
"M-16 Ex Shooting, 3 area",Shooting
"M16 Assault Rifle Gd Shooting, 7 areas",Shooting
"Machine Gun Rm Shooting, 10 areas",Shooting
"Machine Guns Ex Shooting, 5 areas",Shooting
"Machine Pistol Ex Shooting, 3 areas",Shooting
"Machine Pistol (x2) Ex material, Ex Shooting, 3 areas",Shooting
Mini-Cannon A retractable gun located on the right forearm fires bursts of specialty 3.9mm ammunition with a range of 5 areas. He carries sufficient ammunition to fire a total of 10 times with any combination of ammo types.,Shooting
"Mini-Gun Optional shoulder-mounted mini-gun carrying 1,800 caseless, spent uranium armor piercing rounds. The mini-gun can fire up to 1,800 single shots, 100 bursts (each burst is about 20 rounds) against a single target, or 10 bursts (each burst is about 200 rounds) that fill an entire area. A single shot causes Ex Shooting, a burst causes In Shooting. The mini-gun penetrates up to Rm Body Armor and material with no damage reduction. It has a maximum range of 5 areas",Shooting
"Multi-Purpose Rifle Fires up to 10 areas, has the following settings:",Shooting
"Penetro-Shells Am damage, 5 areas",Shooting
"Pistol Ex Shooting, 5 areas",Shooting
"Pistol (x2) Gd Shooting, 3 areas",Shooting
"Pistols (x2) Gd Shooting, 3 areas",Shooting
"Pistols (x2) Ex material, Gd Shooting, 3 areas",Shooting
"Revolver Gd Shooting, 5 areas",Shooting
Rifle Gd Shooting,Shooting
"Riveter Mode Rm Shooting, 3 areas",Shooting
Shells Am Shooting,Shooting
"Shotgun (x2) Ex Shooting, 3 areas, fires out silver cross buckshots, may hit up to 3 adjacent targets in the same area",Shooting
"Shotguns (x2) Ex Shooting, 3 areas, may hit up to 3 adjacent targets in the same area",Shooting
Shoulder holster Holds the .45 Colt Auto,Shooting
Shoulder Holster Holds the .45 Colt Auto,Shooting
